"","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"4572","2011-03-09 14:00:00",1,0,1,2,13.94,15.15,76,19.9995,10,61,71
"4573","2012-10-09 16:00:00",4,0,1,2,20.5,24.24,72,11.0014,70,354,424
"4574","2012-02-09 06:00:00",1,0,1,1,8.2,9.09,75,19.0012,1,75,76
"4575","2011-10-08 06:00:00",4,0,0,1,17.22,21.21,94,0,6,16,22
"4576","2012-09-17 12:00:00",3,0,1,2,25.42,30.305,69,12.998,62,233,295
"4577","2012-01-10 11:00:00",1,0,1,1,17.22,21.21,38,19.9995,8,93,101
"4578","2011-06-18 16:00:00",2,0,0,2,31.16,34.85,52,15.0013,193,275,468
"4579","2012-05-08 00:00:00",2,0,1,2,21.32,25,52,16.9979,10,28,38
"4580","2011-05-15 05:00:00",2,0,0,3,21.32,25,100,7.0015,3,11,14
"4581","2012-09-10 12:00:00",3,0,1,1,26.24,31.06,44,26.0027,76,256,332
"4582","2012-10-09 07:00:00",4,0,1,1,15.58,19.695,83,16.9979,5,357,362
"4583","2012-07-11 03:00:00",3,0,1,1,26.24,28.79,89,8.9981,0,5,5
"4584","2012-10-11 13:00:00",4,0,1,1,20.5,24.24,31,7.0015,48,243,291
"4585","2012-10-18 15:00:00",4,0,1,2,24.6,30.305,60,12.998,69,284,353
"4586","2011-09-18 09:00:00",3,0,0,1,19.68,23.485,67,16.9979,46,94,140
"4587","2012-07-19 23:00:00",3,0,1,3,27.06,29.545,89,15.0013,3,62,65
"4588","2012-08-17 09:00:00",3,0,1,1,28.7,12.12,58,7.0015,58,320,378
"4589","2011-03-03 20:00:00",1,0,1,1,8.2,11.365,40,6.0032,1,69,70
"4590","2012-06-08 08:00:00",2,0,1,1,23.78,27.275,60,6.0032,37,663,700
"4591","2012-07-02 04:00:00",3,0,1,2,29.52,33.335,54,19.9995,2,10,12
"4592","2011-10-04 12:00:00",4,0,1,1,22.96,26.515,56,19.9995,39,160,199
"4593","2012-09-02 02:00:00",3,0,0,1,27.06,29.545,89,0,28,56,84
"4594","2012-11-16 04:00:00",4,0,1,2,12.3,15.91,65,7.0015,0,5,5
"4595","2011-04-14 19:00:00",2,0,1,1,22.14,25.76,32,0,37,222,259
"4596","2012-07-18 15:00:00",3,0,1,3,37.72,42.425,35,23.9994,42,152,194
"4597","2012-06-19 21:00:00",2,0,1,1,31.16,35.605,62,11.0014,37,239,276
"4598","2012-10-01 18:00:00",4,0,1,3,22.96,26.515,64,7.0015,42,571,613
"4599","2011-05-08 13:00:00",2,0,0,1,24.6,31.06,49,8.9981,166,224,390
"4600","2011-01-08 02:00:00",1,0,0,2,7.38,12.12,55,0,3,13,16
"4601","2012-05-02 20:00:00",2,0,1,1,21.32,25,77,16.9979,42,296,338
"4602","2011-06-07 03:00:00",2,0,1,1,24.6,29.545,73,6.0032,1,1,2
"4603","2012-06-12 16:00:00",2,0,1,2,27.06,29.545,89,19.0012,30,209,239
"4604","2012-05-14 05:00:00",2,0,1,2,22.14,25.76,77,11.0014,1,25,26
"4605","2012-03-14 22:00:00",1,0,1,1,21.32,25,55,8.9981,43,159,202
"4606","2011-06-01 02:00:00",2,0,1,1,28.7,33.335,79,11.0014,0,3,3
"4607","2012-12-02 09:00:00",4,0,0,2,11.48,13.635,93,11.0014,37,135,172
"4608","2012-06-01 16:00:00",2,0,1,3,30.34,34.09,58,30.0026,36,186,222
"4609","2011-05-07 04:00:00",2,0,0,1,16.4,20.455,82,7.0015,1,4,5
"4610","2011-01-07 06:00:00",1,0,1,2,8.2,12.88,69,0,8,26,34
"4611","2011-08-05 02:00:00",3,0,1,1,27.06,31.06,69,0,5,14,19
"4612","2012-04-12 22:00:00",2,0,1,1,17.22,21.21,35,12.998,15,143,158
"4613","2012-06-14 04:00:00",2,0,1,2,24.6,31.06,56,16.9979,0,6,6
"4614","2012-02-13 11:00:00",1,0,1,1,9.02,11.365,37,12.998,5,85,90
"4615","2011-06-03 22:00:00",2,0,1,1,25.42,31.06,35,0,26,145,171
"4616","2012-12-17 07:00:00",4,0,1,2,14.76,17.425,93,8.9981,5,314,319
"4617","2012-05-19 17:00:00",2,0,0,1,30.34,32.575,30,6.0032,279,347,626
"4618","2012-12-02 07:00:00",4,0,0,2,9.84,12.12,93,8.9981,5,26,31
"4619","2011-05-02 23:00:00",2,0,1,2,22.96,26.515,83,12.998,16,48,64
"4620","2012-04-01 11:00:00",2,0,0,2,16.4,20.455,71,12.998,180,271,451
"4621","2012-07-02 16:00:00",3,0,1,1,34.44,37.12,36,19.0012,61,304,365
"4622","2012-02-01 09:00:00",1,0,1,2,14.76,17.425,71,12.998,9,267,276
"4623","2012-01-03 02:00:00",1,0,1,1,7.38,8.335,51,16.9979,0,3,3
"4624","2012-08-11 11:00:00",3,0,0,1,30.34,34.85,66,11.0014,203,296,499
"4625","2011-10-09 18:00:00",4,0,0,1,26.24,31.06,50,7.0015,186,228,414
"4626","2011-03-09 08:00:00",1,0,1,2,9.84,12.12,87,8.9981,11,238,249
"4627","2012-06-17 11:00:00",2,0,0,1,25.42,31.06,57,7.0015,196,350,546
"4628","2012-11-09 13:00:00",4,0,1,1,18.86,22.725,38,19.9995,62,237,299
"4629","2012-05-11 11:00:00",2,0,1,1,22.96,26.515,35,16.9979,88,203,291
"4630","2011-11-06 12:00:00",4,0,0,1,18.04,21.97,54,0,120,226,346
"4631","2012-12-08 05:00:00",4,0,0,2,14.76,18.18,93,7.0015,2,4,6
"4632","2012-04-05 01:00:00",2,0,1,1,19.68,23.485,27,22.0028,4,9,13
"4633","2011-06-17 09:00:00",2,0,1,1,28.7,32.575,58,12.998,28,196,224
"4634","2011-11-17 00:00:00",4,0,1,2,17.22,21.21,88,16.9979,2,22,24
"4635","2012-10-01 21:00:00",4,0,1,2,22.14,25.76,73,8.9981,13,205,218
"4636","2012-06-11 16:00:00",2,0,1,2,32.8,35.605,41,27.9993,87,340,427
"4637","2012-01-04 00:00:00",1,0,1,1,3.28,3.03,42,22.0028,0,9,9
"4638","2012-02-02 00:00:00",1,0,1,1,18.86,22.725,59,8.9981,7,24,31
"4639","2011-11-11 05:00:00",4,1,0,1,12.3,14.395,49,16.9979,0,13,13
"4640","2012-07-18 23:00:00",3,0,1,1,31.16,35.605,58,6.0032,19,112,131
"4641","2011-10-05 03:00:00",4,0,1,1,18.86,22.725,82,7.0015,1,5,6
"4642","2012-08-02 03:00:00",3,0,1,1,27.06,30.305,83,0,0,6,6
"4643","2012-06-01 00:00:00",2,0,1,1,27.06,31.06,50,16.9979,10,76,86
"4644","2012-04-09 11:00:00",2,0,1,1,21.32,25,27,27.9993,96,127,223
"4645","2012-09-14 16:00:00",3,0,1,2,29.52,33.335,51,0,109,454,563
"4646","2011-10-08 23:00:00",4,0,0,1,19.68,23.485,88,0,52,90,142
"4647","2012-12-06 15:00:00",4,0,1,1,13.12,17.425,39,0,38,232,270
"4648","2011-12-02 00:00:00",4,0,1,1,10.66,14.395,70,6.0032,6,32,38
"4649","2011-03-18 10:00:00",1,0,1,1,21.32,25,53,19.0012,43,74,117
"4650","2012-10-09 00:00:00",4,0,1,2,15.58,19.695,82,15.0013,9,22,31
"4651","2012-01-02 23:00:00",1,1,0,1,9.02,10.605,44,16.9979,2,32,34
"4652","2012-09-04 06:00:00",3,0,1,2,27.88,31.82,89,7.0015,7,165,172
"4653","2012-07-13 11:00:00",3,0,1,2,31.16,34.09,45,8.9981,68,220,288
"4654","2012-10-18 21:00:00",4,0,1,2,22.14,25.76,77,12.998,38,245,283
"4655","2011-05-13 12:00:00",2,0,1,2,21.32,25,88,12.998,53,170,223
"4656","2012-11-18 22:00:00",4,0,0,2,14.76,16.665,66,16.9979,8,66,74
"4657","2011-12-07 19:00:00",4,0,1,3,13.94,14.395,87,43.0006,2,31,33
"4658","2011-11-01 04:00:00",4,0,1,1,13.94,15.91,81,15.0013,1,7,8
"4659","2011-04-07 06:00:00",2,0,1,1,13.12,15.15,81,16.9979,5,59,64
"4660","2011-12-15 09:00:00",4,0,1,2,14.76,16.665,62,19.0012,6,274,280
"4661","2011-10-15 20:00:00",4,0,0,1,20.5,24.24,48,8.9981,42,137,179
"4662","2011-04-05 11:00:00",2,0,1,3,13.12,14.395,81,30.0026,1,18,19
"4663","2012-09-07 16:00:00",3,0,1,1,32.8,37.88,55,19.0012,75,395,470
"4664","2011-04-12 17:00:00",2,0,1,3,18.04,21.97,77,15.0013,29,262,291
"4665","2012-09-05 00:00:00",3,0,1,1,29.52,34.85,74,16.9979,10,27,37
"4666","2011-06-09 10:00:00",2,0,1,1,35.26,40.91,50,19.0012,20,74,94
"4667","2012-06-02 15:00:00",2,0,0,1,26.24,31.06,38,16.9979,297,405,702
"4668","2012-08-15 06:00:00",3,0,1,1,26.24,29.545,78,7.0015,12,160,172
"4669","2012-03-06 22:00:00",1,0,1,1,11.48,13.635,56,11.0014,5,101,106
"4670","2011-02-14 03:00:00",1,0,1,1,13.94,15.91,46,15.0013,1,1,2
"4671","2012-06-02 07:00:00",2,0,0,1,21.32,25,72,7.0015,9,77,86
"4672","2012-11-05 10:00:00",4,0,1,1,13.12,15.15,49,19.0012,30,112,142
"4673","2011-08-12 02:00:00",3,0,1,1,25.42,31.06,57,12.998,0,15,15
"4674","2012-07-10 23:00:00",3,0,1,2,26.24,28.79,89,7.0015,29,74,103
"4675","2012-03-15 20:00:00",1,0,1,2,23.78,27.275,60,23.9994,60,270,330
"4676","2011-08-09 16:00:00",3,0,1,1,35.26,38.635,39,19.9995,57,228,285
"4677","2011-12-19 22:00:00",4,0,1,2,14.76,17.425,57,11.0014,12,95,107
"4678","2012-03-09 15:00:00",1,0,1,1,18.86,22.725,24,16.9979,50,188,238
"4679","2011-04-09 23:00:00",2,0,0,2,15.58,19.695,87,6.0032,12,45,57
"4680","2011-06-05 04:00:00",2,0,0,2,25.42,30.305,65,11.0014,4,8,12
"4681","2011-11-04 06:00:00",4,0,1,2,15.58,19.695,87,6.0032,2,64,66
"4682","2011-03-18 14:00:00",1,0,1,1,27.06,31.06,39,16.9979,71,103,174
"4683","2012-05-09 02:00:00",2,0,1,3,22.96,26.515,88,30.0026,0,1,1
"4684","2011-03-09 03:00:00",1,0,1,1,9.84,12.88,70,6.0032,1,2,3
"4685","2012-01-05 15:00:00",1,0,1,1,14.76,16.665,34,19.0012,6,113,119
"4686","2012-05-01 12:00:00",2,0,1,2,28.7,32.575,58,15.0013,41,228,269
"4687","2011-01-19 21:00:00",1,0,1,1,13.12,14.395,49,27.9993,4,55,59
"4688","2012-09-13 00:00:00",3,0,1,1,22.96,26.515,73,6.0032,11,46,57
"4689","2011-07-16 08:00:00",3,0,0,1,27.06,31.06,65,11.0014,37,90,127
"4690","2012-04-07 11:00:00",2,0,0,1,18.04,21.97,24,19.9995,251,244,495
"4691","2011-04-01 20:00:00",2,0,1,1,13.12,15.91,53,12.998,2,75,77
"4692","2012-06-13 14:00:00",2,0,1,2,29.52,32.575,37,27.9993,98,222,320
"4693","2012-07-11 13:00:00",3,0,1,2,32.8,35.605,42,11.0014,65,208,273
"4694","2011-02-19 16:00:00",1,0,0,1,18.04,21.97,16,43.0006,39,81,120
"4695","2012-12-11 07:00:00",4,0,1,1,13.94,15.15,66,27.9993,8,372,380
"4696","2012-04-16 09:00:00",2,1,0,1,25.42,30.305,69,15.0013,59,238,297
"4697","2012-07-04 01:00:00",3,1,0,1,27.88,31.82,74,0,27,96,123
"4698","2011-07-16 03:00:00",3,0,0,1,24.6,28.79,78,8.9981,6,20,26
"4699","2011-12-13 20:00:00",4,0,1,1,13.12,15.91,49,11.0014,7,154,161
"4700","2012-05-03 15:00:00",2,0,1,1,27.06,31.06,61,12.998,63,220,283
"4701","2011-10-06 14:00:00",4,0,1,1,23.78,27.275,43,6.0032,56,139,195
"4702","2011-02-17 09:00:00",1,0,1,1,14.76,17.425,57,12.998,16,163,179
"4703","2011-09-01 17:00:00",3,0,1,1,29.52,33.335,54,16.9979,61,567,628
"4704","2011-01-06 22:00:00",1,0,1,2,9.02,10.605,51,19.0012,1,51,52
"4705","2012-02-19 05:00:00",1,0,0,2,10.66,11.365,48,19.9995,1,1,2
"4706","2012-06-02 02:00:00",2,0,0,2,22.14,25.76,88,0,3,38,41
"4707","2012-06-04 08:00:00",2,0,1,1,24.6,31.06,49,15.0013,22,643,665
"4708","2011-10-03 02:00:00",4,0,1,1,14.76,18.18,76,7.0015,0,4,4
"4709","2012-01-16 10:00:00",1,1,0,2,5.74,6.82,59,12.998,19,107,126
"4710","2012-05-05 17:00:00",2,0,0,2,27.88,31.82,65,19.9995,204,298,502
"4711","2011-07-19 17:00:00",3,0,1,1,32.8,40.15,66,0,68,445,513
"4712","2011-03-07 23:00:00",1,0,1,1,11.48,15.91,48,0,0,22,22
"4713","2012-10-14 01:00:00",4,0,0,1,17.22,21.21,77,19.0012,16,96,112
"4714","2012-09-05 23:00:00",3,0,1,1,28.7,33.335,84,6.0032,24,126,150
"4715","2011-07-05 14:00:00",3,0,1,1,32.8,37.12,49,11.0014,66,112,178
"4716","2011-07-10 23:00:00",3,0,0,1,29.52,34.09,66,16.9979,19,53,72
"4717","2011-08-04 19:00:00",3,0,1,1,28.7,33.335,74,19.0012,65,301,366
"4718","2011-05-13 23:00:00",2,0,1,3,20.5,24.24,88,11.0014,31,88,119
"4719","2012-11-07 09:00:00",4,0,1,2,10.66,12.12,60,19.0012,17,351,368
"4720","2011-05-03 12:00:00",2,0,1,2,27.88,31.82,61,32.9975,48,169,217
"4721","2011-07-18 10:00:00",3,0,1,1,31.16,35.605,62,12.998,52,78,130
"4722","2012-04-03 14:00:00",2,0,1,1,22.96,26.515,21,15.0013,120,191,311
"4723","2012-04-07 06:00:00",2,0,0,1,13.12,15.91,36,12.998,1,18,19
"4724","2011-06-01 10:00:00",2,0,1,2,31.16,37.12,75,16.9979,31,84,115
"4725","2011-04-17 04:00:00",2,0,0,1,14.76,18.18,76,7.0015,2,5,7
"4726","2012-02-04 00:00:00",1,0,0,1,10.66,13.635,70,7.0015,10,76,86
"4727","2012-07-01 20:00:00",3,0,0,1,34.44,37.12,39,8.9981,88,244,332
"4728","2011-08-15 23:00:00",3,0,1,1,26.24,30.305,69,15.0013,11,77,88
"4729","2011-11-11 06:00:00",4,1,0,1,11.48,12.88,45,22.0028,0,46,46
"4730","2012-11-10 11:00:00",4,0,0,1,16.4,20.455,58,7.0015,143,323,466
"4731","2012-07-08 09:00:00",3,0,0,1,35.26,40.91,50,7.0015,70,172,242
"4732","2012-09-18 17:00:00",3,0,1,3,24.6,27.275,88,12.998,36,302,338
"4733","2012-02-14 12:00:00",1,0,1,2,12.3,14.395,52,15.0013,10,162,172
"4734","2012-07-02 13:00:00",3,0,1,1,35.26,37.88,34,15.0013,74,162,236
"4735","2012-08-04 13:00:00",3,0,0,1,36.08,40.91,42,19.9995,195,332,527
"4736","2011-06-08 23:00:00",2,0,1,1,31.16,37.12,75,12.998,18,98,116
"4737","2012-05-03 17:00:00",2,0,1,1,29.52,33.335,54,8.9981,87,617,704
"4738","2012-12-08 03:00:00",4,0,0,2,14.76,18.18,93,7.0015,6,23,29
"4739","2012-11-13 09:00:00",4,0,1,3,13.12,15.15,81,22.0028,1,109,110
"4740","2011-01-12 10:00:00",1,0,1,1,7.38,9.09,55,15.0013,0,39,39
"4741","2012-02-09 13:00:00",1,0,1,1,12.3,13.635,42,22.0028,10,144,154
"4742","2011-06-09 14:00:00",2,0,1,1,37.72,43.94,40,12.998,25,93,118
"4743","2011-06-01 04:00:00",2,0,1,2,27.88,31.82,89,15.0013,0,4,4
"4744","2011-01-04 21:00:00",1,0,1,1,9.02,13.635,64,0,0,48,48
"4745","2011-10-19 11:00:00",4,0,1,3,21.32,25,94,16.9979,33,116,149
"4746","2011-09-09 18:00:00",3,0,1,1,28.7,33.335,79,12.998,33,377,410
"4747","2011-12-09 21:00:00",4,0,1,1,12.3,16.665,75,0,9,131,140
"4748","2012-02-18 20:00:00",1,0,0,1,18.04,21.97,44,11.0014,25,123,148
"4749","2012-06-19 08:00:00",2,0,1,2,24.6,28.79,78,11.0014,40,633,673
"4750","2011-09-08 20:00:00",3,0,1,2,25.42,27.275,94,11.0014,6,83,89
"4751","2011-04-14 15:00:00",2,0,1,1,24.6,31.06,31,6.0032,57,85,142
"4752","2011-08-06 05:00:00",3,0,0,1,26.24,28.79,89,6.0032,2,4,6
"4753","2011-09-14 06:00:00",3,0,1,1,23.78,27.275,88,7.0015,7,138,145
"4754","2011-05-08 03:00:00",2,0,0,1,18.86,22.725,72,6.0032,10,21,31
"4755","2011-06-12 04:00:00",2,0,0,1,25.42,28.03,88,11.0014,8,6,14
"4756","2012-04-12 14:00:00",2,0,1,1,20.5,24.24,31,22.0028,74,150,224
"4757","2011-01-05 23:00:00",1,0,1,1,8.2,12.88,47,0,1,18,19
"4758","2012-07-08 05:00:00",3,0,0,1,31.98,37.12,62,0,1,5,6
"4759","2011-05-17 15:00:00",2,0,1,1,25.42,30.305,69,30.0026,79,131,210
"4760","2012-02-15 07:00:00",1,0,1,2,12.3,14.395,65,12.998,3,318,321
"4761","2012-09-12 15:00:00",3,0,1,1,29.52,32.575,37,8.9981,75,243,318
"4762","2011-02-04 06:00:00",1,0,1,2,6.56,11.365,55,0,2,26,28
"4763","2011-04-14 03:00:00",2,0,1,1,13.94,16.665,81,8.9981,0,2,2
"4764","2012-10-08 22:00:00",4,1,0,3,16.4,20.455,76,16.9979,6,101,107
"4765","2011-09-17 18:00:00",3,0,0,2,21.32,25,72,15.0013,95,234,329
"4766","2011-03-08 15:00:00",1,0,1,2,14.76,18.94,18,0,35,77,112
"4767","2012-09-12 18:00:00",3,0,1,1,27.06,31.06,44,16.9979,91,886,977
"4768","2012-05-19 13:00:00",2,0,0,1,28.7,31.82,37,8.9981,332,372,704
"4769","2012-03-01 07:00:00",1,0,1,2,18.04,21.97,94,8.9981,8,296,304
"4770","2012-03-17 15:00:00",1,0,0,1,26.24,31.06,53,8.9981,357,322,679
"4771","2012-07-04 22:00:00",3,1,0,1,33.62,39.395,56,15.0013,175,327,502
"4772","2012-11-04 07:00:00",4,0,0,1,10.66,13.635,65,7.0015,11,39,50
"4773","2011-09-02 10:00:00",3,0,1,2,26.24,30.305,76,11.0014,34,106,140
"4774","2011-09-02 17:00:00",3,0,1,2,27.88,31.82,65,11.0014,78,377,455
"4775","2012-12-14 02:00:00",4,0,1,1,9.02,13.635,69,0,3,6,9
"4776","2011-08-08 08:00:00",3,0,1,1,30.34,34.09,58,22.0028,29,320,349
"4777","2011-05-15 02:00:00",2,0,0,2,21.32,25,100,8.9981,13,37,50
"4778","2011-08-13 18:00:00",3,0,0,1,28.7,33.335,74,15.0013,123,169,292
"4779","2012-02-16 10:00:00",1,0,1,3,13.12,16.665,70,8.9981,2,42,44
"4780","2012-07-02 00:00:00",3,0,1,2,31.16,35.605,58,15.0013,12,31,43
"4781","2012-05-11 00:00:00",2,0,1,1,18.86,22.725,55,7.0015,17,47,64
"4782","2012-06-18 01:00:00",2,0,1,1,22.14,25.76,77,15.0013,9,5,14
"4783","2011-03-06 20:00:00",1,0,0,3,11.48,12.12,100,27.9993,3,8,11
"4784","2012-11-14 18:00:00",4,0,1,1,13.12,15.91,53,11.0014,24,543,567
"4785","2012-01-13 07:00:00",1,0,1,1,10.66,12.88,60,15.0013,3,174,177
"4786","2012-01-11 08:00:00",1,0,1,1,8.2,11.365,82,7.0015,11,488,499
"4787","2012-08-08 02:00:00",3,0,1,1,28.7,33.335,84,0,1,5,6
"4788","2012-02-12 16:00:00",1,0,0,1,8.2,8.335,34,31.0009,16,148,164
"4789","2011-11-12 17:00:00",4,0,0,1,20.5,24.24,34,16.9979,92,193,285
"4790","2011-03-08 03:00:00",1,0,1,1,9.84,12.88,52,6.0032,5,2,7
"4791","2012-08-11 04:00:00",3,0,0,1,25.42,28.79,83,7.0015,3,7,10
"4792","2012-11-06 12:00:00",4,0,1,1,13.12,16.665,45,8.9981,31,217,248
"4793","2011-10-04 19:00:00",4,0,1,1,21.32,25,68,15.0013,35,310,345
"4794","2012-10-07 13:00:00",4,0,0,2,18.04,21.97,72,6.0032,80,240,320
"4795","2012-10-19 08:00:00",4,0,1,2,22.14,25.76,94,7.0015,20,447,467
"4796","2012-01-02 21:00:00",1,1,0,2,9.84,10.605,41,22.0028,3,63,66
"4797","2011-04-04 18:00:00",2,0,1,2,29.52,31.82,23,32.9975,78,308,386
"4798","2011-04-12 01:00:00",2,0,1,2,25.42,31.06,50,6.0032,6,7,13
"4799","2012-05-09 17:00:00",2,0,1,2,26.24,31.06,53,8.9981,76,629,705
"4800","2011-11-04 21:00:00",4,0,1,1,13.94,15.91,46,16.9979,8,115,123
"4801","2011-02-17 07:00:00",1,0,1,1,13.12,16.665,57,7.0015,7,119,126
"4802","2012-10-14 12:00:00",4,0,0,1,25.42,31.06,46,22.0028,200,362,562
"4803","2012-04-01 00:00:00",2,0,0,2,14.76,16.665,76,16.9979,8,59,67
"4804","2011-07-06 13:00:00",3,0,1,2,30.34,34.85,70,7.0015,33,107,140
"4805","2012-02-13 05:00:00",1,0,1,1,4.1,6.06,58,8.9981,0,17,17
"4806","2011-06-17 13:00:00",2,0,1,1,30.34,34.09,62,19.0012,48,156,204
"4807","2012-09-17 08:00:00",3,0,1,1,22.14,25.76,77,6.0032,36,647,683
"4808","2012-04-04 10:00:00",2,0,1,2,22.14,25.76,45,8.9981,68,99,167
"4809","2012-08-10 21:00:00",3,0,1,1,30.34,34.85,66,16.9979,50,236,286
"4810","2011-06-04 14:00:00",2,0,0,1,30.34,32.575,33,15.0013,193,258,451
"4811","2011-11-05 17:00:00",4,0,0,1,15.58,19.695,40,11.0014,100,234,334
"4812","2011-04-17 08:00:00",2,0,0,1,15.58,19.695,46,26.0027,7,36,43
"4813","2012-08-12 07:00:00",3,0,0,1,26.24,30.305,65,8.9981,9,30,39
"4814","2011-08-02 04:00:00",3,0,1,1,27.06,31.06,74,7.0015,0,10,10
"4815","2011-11-01 01:00:00",4,0,1,1,14.76,17.425,81,8.9981,3,8,11
"4816","2011-10-13 03:00:00",4,0,1,2,22.14,25.76,100,12.998,2,4,6
"4817","2012-09-07 00:00:00",3,0,1,1,26.24,28.79,89,8.9981,17,79,96
"4818","2012-09-11 10:00:00",3,0,1,1,25.42,31.06,38,0,54,142,196
"4819","2011-03-19 04:00:00",1,0,0,1,21.32,25,34,27.9993,1,2,3
"4820","2011-01-12 07:00:00",1,0,1,1,5.74,7.575,69,8.9981,0,54,54
"4821","2012-07-17 10:00:00",3,0,1,2,34.44,39.395,49,12.998,37,122,159
"4822","2011-09-14 02:00:00",3,0,1,1,24.6,28.03,83,0,1,4,5
"4823","2011-02-13 14:00:00",1,0,0,2,16.4,20.455,30,27.9993,51,110,161
"4824","2012-10-06 01:00:00",4,0,0,1,22.96,26.515,83,16.9979,25,116,141
"4825","2011-06-13 16:00:00",2,0,1,1,28.7,31.82,37,27.9993,64,262,326
"4826","2011-05-18 10:00:00",2,0,1,3,22.14,25.76,88,19.0012,33,73,106
"4827","2012-01-03 11:00:00",1,0,1,1,7.38,6.82,37,35.0008,12,63,75
"4828","2012-07-13 23:00:00",3,0,1,2,29.52,32.575,45,8.9981,37,175,212
"4829","2011-12-19 21:00:00",4,0,1,2,14.76,17.425,53,8.9981,15,112,127
"4830","2011-02-07 03:00:00",1,0,1,1,8.2,12.88,86,0,0,1,1
"4831","2011-12-13 03:00:00",4,0,1,1,7.38,12.12,80,0,0,3,3
"4832","2011-05-03 02:00:00",2,0,1,2,22.96,26.515,78,16.9979,0,5,5
"4833","2011-03-11 09:00:00",1,0,1,2,12.3,14.395,61,19.0012,13,143,156
"4834","2012-06-15 15:00:00",2,0,1,1,29.52,32.575,39,12.998,107,270,377
"4835","2011-08-08 00:00:00",3,0,1,1,28.7,33.335,79,7.0015,13,17,30
"4836","2012-09-13 22:00:00",3,0,1,1,24.6,29.545,69,8.9981,28,223,251
"4837","2011-08-17 19:00:00",3,0,1,1,31.16,34.85,55,15.0013,50,297,347
"4838","2012-01-07 13:00:00",1,0,0,1,18.04,21.97,44,12.998,149,296,445
"4839","2012-08-06 11:00:00",3,0,1,1,31.16,36.365,66,8.9981,108,152,260
"4840","2011-07-12 16:00:00",3,0,1,1,35.26,39.395,44,19.0012,25,177,202
"4841","2011-12-07 16:00:00",4,0,1,3,17.22,21.21,94,12.998,3,28,31
"4842","2011-10-02 13:00:00",4,0,0,3,16.4,20.455,62,15.0013,84,224,308
"4843","2011-09-09 17:00:00",3,0,1,1,28.7,33.335,79,16.9979,54,451,505
"4844","2012-04-17 20:00:00",2,0,1,1,24.6,30.305,23,19.0012,44,358,402
"4845","2011-05-15 16:00:00",2,0,0,1,26.24,30.305,69,16.9979,158,282,440
"4846","2012-06-05 08:00:00",2,0,1,2,19.68,23.485,77,15.0013,30,680,710
"4847","2011-04-03 14:00:00",2,0,0,1,18.86,22.725,31,8.9981,240,109,349
"4848","2011-04-07 16:00:00",2,0,1,1,24.6,31.06,35,0,52,161,213
"4849","2011-04-14 12:00:00",2,0,1,1,22.14,25.76,42,8.9981,35,110,145
"4850","2011-01-19 07:00:00",1,0,1,2,9.84,12.88,92,7.0015,1,89,90
"4851","2011-11-11 09:00:00",4,1,0,1,13.12,14.395,45,30.0026,15,186,201
"4852","2011-08-01 13:00:00",3,0,1,1,36.9,40.15,31,19.9995,38,112,150
"4853","2012-06-12 09:00:00",2,0,1,2,26.24,28.79,89,19.0012,31,254,285
"4854","2012-11-14 23:00:00",4,0,1,1,9.84,12.12,70,8.9981,9,78,87
"4855","2012-09-16 17:00:00",3,0,0,1,27.06,31.06,41,0,177,393,570
"4856","2011-03-01 14:00:00",1,0,1,1,13.12,16.665,36,8.9981,18,61,79
"4857","2011-07-17 03:00:00",3,0,0,1,26.24,30.305,69,15.0013,21,26,47
"4858","2012-09-13 07:00:00",3,0,1,1,22.14,25.76,77,0,22,549,571
"4859","2011-06-03 23:00:00",2,0,1,1,23.78,27.275,46,7.0015,30,141,171
"4860","2012-02-11 00:00:00",1,0,0,2,12.3,15.15,70,8.9981,3,50,53
"4861","2012-05-04 15:00:00",2,0,1,2,29.52,34.09,62,7.0015,103,240,343
"4862","2012-12-04 12:00:00",4,0,1,1,21.32,25,68,12.998,39,273,312
"4863","2011-07-08 01:00:00",3,0,1,1,29.52,34.85,79,0,9,25,34
"4864","2011-07-15 12:00:00",3,0,1,1,28.7,32.575,48,12.998,61,177,238
"4865","2012-01-13 22:00:00",1,0,1,1,8.2,9.09,47,22.0028,7,58,65
"4866","2012-05-01 16:00:00",2,0,1,1,30.34,33.335,45,12.998,41,313,354
"4867","2012-06-18 14:00:00",2,0,1,2,23.78,27.275,68,12.998,59,160,219
"4868","2011-11-16 11:00:00",4,0,1,3,18.86,22.725,94,6.0032,7,53,60
"4869","2012-10-07 11:00:00",4,0,0,2,17.22,21.21,71,7.0015,76,260,336
"4870","2011-08-11 03:00:00",3,0,1,1,26.24,31.06,57,8.9981,2,7,9
"4871","2012-08-15 09:00:00",3,0,1,2,29.52,34.09,62,12.998,57,310,367
"4872","2011-10-11 16:00:00",4,0,1,2,24.6,29.545,73,11.0014,63,257,320
"4873","2012-01-16 21:00:00",1,1,0,1,11.48,12.88,52,22.0028,3,46,49
"4874","2012-03-08 23:00:00",1,0,1,2,22.96,26.515,49,30.0026,6,88,94
"4875","2011-02-11 00:00:00",1,0,1,1,4.1,6.82,49,7.0015,2,12,14
"4876","2011-06-17 02:00:00",2,0,1,1,22.96,26.515,94,7.0015,2,11,13
"4877","2011-10-05 16:00:00",4,0,1,1,26.24,31.06,47,22.0028,37,245,282
